airtime,selected_mcs,txgain,pm_power
0.8,9,23,13.684712
0.8,0,23,13.4122573333333
0.8,5,23,13.5981466666667
0.8,9,23,13.8120133333333
0.8,0,22,13.0272986666667
0.8,5,22,13.3445866666667
0.8,9,22,14.7160653333333
0.8,0,22,13.1738266666667
0.8,5,22,13.3297813333333
0.8,9,22,13.62034
0.8,0,22,13.2351213333333
0.8,5,22,13.2887346666667
0.8,9,22,13.6906626666667
0.8,0,22,13.2797533333333
0.8,5,22,13.3554093333333
0.8,9,22,13.7508053333333
0.8,0,22,13.3296706666667
0.8,5,22,13.4479613333333
0.8,9,22,13.8326293333333
0.8,0,22,13.3419306666667
0.8,5,22,13.4707346666667
0.8,9,22,13.8724306666667
0.8,0,21,13.048168
0.8,5,21,13.3469506666667
0.8,9,21,13.803472
0.8,0,21,13.16874
0.8,5,21,13.3227933333333
0.8,9,21,13.814528
0.8,0,21,13.2058266666667
0.8,5,21,13.753712
0.8,9,21,13.5885653333333
0.8,0,21,12.940184
0.8,5,21,13.1887786666667
0.8,9,21,13.6480906666667
0.8,0,21,12.8927053333333
0.8,5,21,13.3373253333333
0.8,9,21,13.7998386666667
0.8,0,21,13.087
0.8,5,21,13.1614146666667
0.8,9,21,13.822108
0.8,0,20,13.1806493333333
0.8,5,20,13.30986
0.8,0,20,12.9007493333333
0.8,5,20,13.0402386666667
0.8,0,20,12.820204
0.8,5,20,13.1767466666667
0.8,0,20,13.902948
0.8,5,20,13.2094813333333
0.8,0,20,13.0259386666667
0.8,5,20,13.2937946666667
0.8,0,20,12.9940653333333
0.8,5,20,13.2484413333333
0.4,0,74,12.7578813333333
0.4,5,74,12.6949146666667
0.4,9,74,12.9717786666667
0.4,14,74,13.083976
0.4,18,74,13.118328
0.4,23,74,13.4216973333333
0.4,0,74,12.719788
0.4,5,74,12.8955306666667
0.4,9,74,13.8098853333333
0.4,14,74,13.1236693333333
0.4,18,74,13.226064
0.4,23,74,13.37966
0.4,0,74,12.824348
0.4,5,74,13.899604
0.4,9,74,12.9667586666667
0.4,14,74,13.1056826666667
0.4,18,74,13.306744
0.4,23,74,13.403208
0.4,0,74,12.845456
0.4,5,74,12.9935773333333
0.4,9,74,13.0216986666667
0.4,14,74,13.2093346666667
0.4,18,74,13.3776213333333
0.4,23,74,13.460052
0.4,0,74,13.0271213333333
0.4,5,74,13.016612
0.4,9,74,12.9857533333333
0.4,14,74,13.2774773333333
0.4,18,74,13.3481546666667
0.4,23,74,13.555364
0.4,0,74,13.000884
0.4,5,74,13.107316
0.4,9,74,13.0704493333333
0.4,14,74,13.413852
0.4,18,74,13.477096
0.4,23,74,13.6920706666667
0.4,0,73,12.718584
0.4,5,73,12.8089173333333
0.4,9,73,12.9802186666667
0.4,14,73,13.0021386666667
0.4,18,73,13.1985986666667
0.4,23,73,13.4866293333333
0.4,0,73,12.7363866666667
0.4,5,73,12.8469453333333
0.4,9,73,13.0017853333333
0.4,14,73,13.0531386666667
0.4,18,73,13.2231693333333
0.4,23,73,13.4401533333333
0.4,0,73,12.8378
0.4,5,73,12.775196
0.4,9,73,12.969516
0.4,14,73,13.205444
0.4,18,73,13.1426586666667
0.4,23,73,13.556704
0.4,0,73,12.933692
0.4,5,73,12.87006
0.4,9,73,13.002416
0.4,14,73,13.2610173333333
0.4,18,73,13.3391053333333
0.4,23,73,13.4788373333333
0.4,0,73,12.992912
0.4,5,73,12.9546226666667
0.4,9,73,13.1558106666667
0.4,14,73,13.264404
0.4,18,73,13.33708
0.4,23,73,13.674164
0.4,0,73,12.9008626666667
0.4,5,73,13.0957893333333
0.4,9,73,13.135844
0.4,14,73,13.2559533333333
0.4,18,73,13.4708586666667
0.4,23,73,13.7093866666667
0.4,0,68,12.753416
0.4,5,68,12.8697213333333
0.4,9,68,12.9566346666667
0.4,14,68,13.0219173333333
0.4,18,68,13.1683146666667
0.4,23,68,13.435544
0.4,0,68,12.7545826666667
0.4,5,68,12.9045426666667
0.4,9,68,12.9791573333333
0.4,14,68,13.0977226666667
0.4,18,68,13.1400573333333
0.4,23,68,13.4407746666667
0.4,0,68,12.868744
0.4,5,68,12.8264973333333
0.4,9,68,14.1257626666667
0.4,14,68,13.1646213333333
0.4,18,68,13.154996
0.4,23,68,13.486432
0.4,0,68,12.9306453333333
0.4,5,68,12.9507893333333
0.4,9,68,12.9991066666667
0.4,14,68,13.156384
0.4,18,68,13.305656
0.4,23,68,13.5812186666667
0.4,0,68,12.8891186666667
0.4,5,68,13.0657866666667
0.4,9,68,13.0557293333333
0.4,14,68,13.2443866666667
0.4,18,68,13.427224
0.4,23,68,13.6548266666667
0.4,0,68,12.9349826666667
0.4,5,68,13.1147386666667
0.4,9,68,13.1531013333333
0.4,14,68,13.2632333333333
0.4,18,68,13.4922333333333
0.4,23,68,13.799492
0.4,0,63,12.7551506666667
0.4,5,63,12.8413426666667
0.4,9,63,12.7818053333333
0.4,14,63,13.14206
0.4,18,63,13.203252
0.4,23,63,13.3122986666667
0.4,0,63,12.8599066666667
0.4,5,63,12.7596866666667
0.4,9,63,12.9179573333333
0.4,14,63,13.0717946666667
0.4,18,63,13.1681933333333
0.4,23,63,13.4582866666667
0.4,0,63,12.736608
0.4,5,63,12.9363453333333
0.4,9,63,12.9128266666667
0.4,14,63,13.0578333333333
0.4,18,63,13.31432
0.4,23,63,13.478872
0.4,0,63,12.830964
0.4,5,63,12.9107466666667
0.4,9,63,12.9659666666667
0.4,14,63,13.2352493333333
0.4,18,63,13.2599186666667
0.4,23,63,13.4653906666667
0.4,0,63,12.970364
0.4,5,63,12.97776
0.4,9,63,13.058232
0.4,14,63,13.313328
0.4,18,63,13.2887493333333
0.4,23,63,13.637512
0.4,0,63,13.0397746666667
0.4,5,63,13.024776
0.4,9,63,13.1321893333333
0.4,14,63,13.2152306666667
0.4,18,63,13.4931426666667
0.4,23,63,13.7736946666667
0.4,0,58,12.6180613333333
0.4,5,58,12.864132
0.4,9,58,12.9411306666667
0.4,14,58,12.9280293333333
0.4,18,58,13.1855973333333
0.4,23,58,13.425136
0.4,0,58,12.743268
0.4,5,58,13.375312
0.4,9,58,13.4907053333333
0.4,14,58,13.1204693333333
0.4,18,58,13.068264
0.4,23,58,13.4508293333333
0.4,0,58,12.8546253333333
0.4,5,58,12.759
0.4,9,58,12.9847813333333
0.4,14,58,13.14492
0.4,18,58,13.09662
0.4,23,58,13.488636
0.4,0,58,12.863512
0.4,5,58,12.8105266666667
0.4,9,58,13.043592
0.4,14,58,13.2359413333333
0.4,18,58,13.1466346666667
0.4,23,58,13.573412
0.4,0,58,12.9580813333333
0.4,5,58,12.8995946666667
0.4,9,58,13.095076
0.4,14,58,13.1920613333333
0.4,18,58,13.3564026666667
0.4,23,58,13.6220293333333
0.4,0,58,13.6709666666667
0.4,5,58,13.1630186666667
0.4,9,58,13.1587813333333
0.4,14,58,13.3481573333333
0.4,18,58,13.3251773333333
0.4,23,58,13.780292
0.4,0,53,12.696936
0.4,5,53,12.88564
0.4,9,53,12.7839626666667
0.4,14,53,13.1387186666667
0.4,18,53,13.2441813333333
0.4,23,53,13.307252
0.4,0,53,12.8166173333333
0.4,5,53,12.9129653333333
0.4,9,53,12.8587866666667
0.4,14,53,13.1070906666667
0.4,18,53,13.2726053333333
0.4,23,53,13.4374173333333
0.4,0,53,12.8031613333333
0.4,5,53,12.8472653333333
0.4,9,53,13.0122506666667
0.4,14,53,13.10898
0.4,18,53,13.1788693333333
0.4,23,53,13.5319093333333
0.4,0,53,12.8934546666667
0.4,5,53,12.8402133333333
0.4,9,53,13.0702986666667
0.4,14,53,13.1929333333333
0.4,18,53,13.0628186666667
0.4,23,53,13.1410013333333
0.4,0,53,12.762908
0.4,5,53,12.707392
0.4,9,53,12.7602826666667
0.4,14,53,12.9704626666667
0.4,18,53,13.125728
0.4,23,53,13.2301306666667
0.4,0,53,12.7364
0.4,5,53,12.7476306666667
0.4,9,53,12.678372
0.4,14,53,13.0580386666667
0.4,18,53,13.1109133333333
0.4,23,53,13.3101706666667
0.4,0,48,12.7890146666667
0.4,5,48,12.7670013333333
0.4,9,48,12.8950573333333
0.4,14,48,13.1409373333333
0.4,18,48,13.0598613333333
0.4,23,48,13.4678346666667
0.4,0,48,12.8411866666667
0.4,5,48,12.6967146666667
0.4,9,48,12.9811
0.4,14,48,13.1283546666667
0.4,18,48,13.7083546666667
0.4,23,48,13.7646506666667
0.4,0,48,12.8949106666667
0.4,5,48,12.891712
0.4,9,48,12.8654346666667
0.4,14,48,14.2441213333333
0.4,18,48,13.3176946666667
0.4,23,48,13.5380693333333
0.4,0,48,12.7431853333333
0.4,5,48,13.0269053333333
0.4,9,48,13.0946666666667
0.4,14,48,13.0676253333333
0.4,18,48,13.3153706666667
0.4,23,48,13.5867106666667
0.4,0,48,12.9169106666667
0.4,5,48,12.9453813333333
0.4,9,48,13.085768
0.4,14,48,13.3077826666667
0.4,18,48,13.3410506666667
0.4,23,48,13.611288
0.4,0,48,13.047168
0.4,5,48,12.96154
0.4,9,48,13.1123213333333
0.4,14,48,13.3584653333333
0.4,18,48,13.3377533333333
0.4,23,48,13.7579013333333
0.4,0,43,12.672048
0.4,5,43,12.8280653333333
0.4,9,43,12.929692
0.4,14,43,12.992976
0.4,18,43,13.2501746666667
0.4,23,43,13.3748293333333
0.4,0,43,12.713544
0.4,5,43,12.9340146666667
0.4,9,43,12.896896
0.4,14,43,13.1276213333333
0.4,18,43,13.2582266666667
0.4,23,43,13.4107373333333
0.4,0,43,12.835636
0.4,5,43,12.8370413333333
0.4,9,43,14.0745226666667
0.4,14,43,13.1573253333333
0.4,18,43,14.1288653333333
0.4,23,43,13.5258386666667
0.4,0,43,12.9015506666667
0.4,5,43,12.8113546666667
0.4,9,43,13.045756
0.4,14,43,13.195732
0.4,18,43,13.2497306666667
0.4,23,43,13.5583173333333
0.4,0,43,12.8473613333333
0.4,5,43,13.100932
0.4,9,43,13.1063413333333
0.4,14,43,13.2068933333333
0.4,18,43,13.3877746666667
0.4,23,43,13.6237346666667
0.4,0,43,13.0038586666667
0.4,5,43,13.0080506666667
0.4,9,43,13.0694306666667
0.4,14,43,13.3212
0.4,18,43,13.2965026666667
0.4,23,43,13.73992
0.4,0,38,12.7176866666667
0.4,5,38,12.7219106666667
0.4,9,38,12.9277373333333
0.4,14,38,12.99048
0.4,18,38,13.1893813333333
0.4,23,38,13.43208
0.4,0,38,12.7317106666667
0.4,5,38,12.9046826666667
0.4,9,38,12.8250893333333
0.4,14,38,13.169232
0.4,18,38,13.1798266666667
0.4,23,38,13.400264
0.4,0,38,12.9244946666667
0.4,5,38,12.7865533333333
0.4,9,38,13.00724
0.4,14,38,13.168336
0.4,18,38,13.1473733333333
0.4,23,38,13.509648
0.4,0,38,12.84946
0.4,5,38,12.8681626666667
0.4,9,38,13.0547266666667
0.4,14,38,13.1272706666667
0.4,18,38,13.3143733333333
0.4,23,38,13.5196853333333
0.4,0,38,12.804272
0.4,5,38,13.0897946666667
0.4,9,38,13.0192
0.4,14,38,13.1961293333333
0.4,18,38,13.393312
0.4,23,38,13.5435666666667
0.4,0,38,13.005724
0.4,5,38,13.0156226666667
0.4,9,38,13.1032266666667
0.4,14,38,13.3259506666667
0.4,18,38,13.2963453333333
0.4,23,38,13.7410546666667
0.4,0,37,12.7431333333333
0.4,5,37,12.71302
0.4,9,37,12.934256
0.4,14,37,13.079044
0.4,18,37,13.191184
0.4,23,37,13.4767586666667
0.4,0,37,12.6755293333333
0.4,5,37,12.906664
0.4,9,37,12.88358
0.4,14,37,13.08038
0.4,18,37,13.245268
0.4,23,37,13.44462
0.4,0,37,12.7576466666667
0.4,5,37,12.9818906666667
0.4,9,37,12.8811986666667
0.4,14,37,13.1694933333333
0.4,18,37,13.26536
0.4,23,37,13.2695786666667
0.4,0,37,12.8982093333333
0.4,5,37,12.9773253333333
0.4,9,37,12.9288346666667
0.4,14,37,13.2441986666667
0.4,18,37,13.2545026666667
0.4,23,37,13.4528426666667
0.4,0,37,13.03042
0.4,5,37,13.0011013333333
0.4,9,37,12.9945346666667
0.4,14,37,13.3219226666667
0.4,18,37,13.4103586666667
0.4,23,37,13.6152253333333
0.4,0,37,13.0074346666667
0.4,5,37,12.9543386666667
0.4,9,37,13.2142373333333
0.4,14,37,13.3394813333333
0.4,18,37,13.3342733333333
0.4,23,37,13.8087893333333
0.4,0,36,12.6526573333333
0.4,5,36,12.8618506666667
0.4,9,36,12.8676093333333
0.4,14,36,13.0168186666667
0.4,18,36,13.2562733333333
0.4,23,36,13.3966093333333
0.4,0,36,12.8417613333333
0.4,5,36,12.785108
0.4,9,36,12.8286626666667
0.4,14,36,13.2085226666667
0.4,18,36,13.1691573333333
0.4,23,36,13.4996533333333
0.4,0,36,12.8471106666667
0.4,5,36,12.7557706666667
0.4,9,36,13.024084
0.4,14,36,13.1558093333333
0.4,18,36,13.1647306666667
0.4,23,36,13.566152
0.4,0,36,12.786164
0.4,5,36,12.8671546666667
0.4,9,36,13.0559386666667
0.4,14,36,13.1047813333333
0.4,18,36,13.21824
0.4,23,36,13.6537493333333
0.4,0,36,12.870732
0.4,5,36,13.0052653333333
0.4,9,36,12.924784
0.4,14,36,13.2926373333333
0.4,18,36,13.3771293333333
0.4,23,36,13.663712
0.4,0,36,12.9838733333333
0.4,5,36,12.9392173333333
0.4,9,36,13.15952
0.4,14,36,13.300412
0.4,18,36,13.2947906666667
0.4,23,36,13.8595706666667
0.4,0,35,12.6264573333333
0.4,5,35,12.7842813333333
0.4,9,35,12.875072
0.4,14,35,12.9021106666667
0.4,18,35,13.1902773333333
0.4,23,35,13.534896
0.4,0,35,12.707672
0.4,5,35,12.8554453333333
0.4,9,35,12.9324306666667
0.4,14,35,12.9696626666667
0.4,18,35,13.2178053333333
0.4,23,35,13.5226106666667
0.4,0,35,12.723152
0.4,5,35,12.9988226666667
0.4,9,35,12.9941213333333
0.4,14,35,13.082888
0.4,18,35,13.3048653333333
0.4,23,35,13.484884
0.4,0,35,12.887524
0.4,5,35,12.8397226666667
0.4,9,35,13.0584333333333
0.4,14,35,13.0820026666667
0.4,18,35,13.3440746666667
0.4,23,35,13.6278893333333
0.4,0,35,12.886908
0.4,5,35,13.049552
0.4,9,35,12.991412
0.4,14,35,13.339772
0.4,18,35,13.3604613333333
0.4,23,35,13.6221453333333
0.4,0,35,13.027888
0.4,5,35,13.1025933333333
0.4,9,35,12.9615746666667
0.4,14,35,13.382632
0.4,18,35,13.453568
0.4,23,35,13.70804
0.4,0,34,12.8031306666667
0.4,5,34,12.6933453333333
0.4,9,34,12.9847453333333
0.4,14,34,13.1073373333333
0.4,18,34,13.0720266666667
0.4,23,34,13.6139973333333
0.4,0,34,12.7156506666667
0.4,5,34,12.8027373333333
0.4,9,34,12.9444173333333
0.4,14,34,12.9875
0.4,18,34,13.3003906666667
0.4,23,34,13.599852
0.4,0,34,12.781608
0.4,5,34,12.9245
0.4,9,34,12.910808
0.4,14,34,13.12108
0.4,18,34,13.2917386666667
0.4,23,34,13.676552
0.4,0,34,12.8297466666667
0.4,5,34,12.9224693333333
0.4,9,34,12.913912
0.4,14,34,13.19802
0.4,18,34,13.3065133333333
0.4,23,34,13.7441426666667
0.4,0,34,13.009304
0.4,5,34,12.8706786666667
0.4,9,34,13.1249546666667
0.4,14,34,13.314264
0.4,18,34,13.2917093333333
0.4,23,34,13.903516
0.4,0,34,12.9958613333333
0.4,5,34,13.028344
0.4,9,34,13.0157613333333
0.4,14,34,13.408392
0.4,18,34,13.4024666666667
0.4,23,34,13.9558666666667
0.4,0,33,12.628648
0.4,5,33,12.8606226666667
0.4,9,33,12.9409466666667
0.4,14,33,12.9813013333333
0.4,18,33,13.239184
0.4,23,33,13.8096853333333
0.4,0,33,12.6480546666667
0.4,5,33,12.8881533333333
0.4,9,33,12.798752
0.4,14,33,13.1372373333333
0.4,18,33,13.26582
0.4,23,33,13.6877186666667
0.4,0,33,12.8283586666667
0.4,5,33,12.837996
0.4,9,33,12.8477026666667
0.4,14,33,13.2054666666667
0.4,18,33,13.2415893333333
0.4,23,33,13.8847906666667
0.4,0,33,12.8784373333333
0.4,5,33,12.845872
0.4,9,33,13.046928
0.4,14,33,13.2506186666667
0.4,18,33,13.2537146666667
0.4,23,33,13.958952
0.4,0,33,12.7709786666667
0.4,5,33,12.9774186666667
0.4,9,33,13.100816
0.4,14,33,13.2713813333333
0.4,18,33,13.4518
0.4,23,33,13.8806213333333
0.4,0,33,13.04256
0.4,5,33,13.01052
0.4,9,33,13.1393746666667
0.4,14,33,13.4033733333333
0.4,18,33,13.353004
0.4,23,33,14.1484466666667
0.4,0,32,12.689028
0.4,5,32,12.7703813333333
0.4,9,32,12.9695826666667
0.4,14,32,13.0626813333333
0.4,18,32,13.2883213333333
0.4,0,32,12.5039386666667
0.4,5,32,12.5380026666667
0.4,9,32,12.5470773333333
0.4,14,32,12.8432813333333
0.4,18,32,12.969148
0.4,0,32,12.421168
0.4,5,32,12.65996
0.4,9,32,12.7087453333333
0.4,14,32,12.7580826666667
0.4,18,32,13.1600333333333
0.4,0,32,12.604596
0.4,5,32,12.559944
0.4,9,32,12.7985013333333
0.4,14,32,12.9114746666667
0.4,18,32,12.969488
0.4,0,32,12.5898786666667
0.4,5,32,12.8054506666667
0.4,9,32,12.674188
0.4,14,32,13.0492493333333
0.4,18,32,13.2622773333333
0.4,0,32,12.6861213333333
0.4,5,32,12.7812786666667
0.4,9,32,12.7003026666667
0.4,14,32,13.0514773333333
0.4,18,32,13.3342946666667
0.4,0,31,12.654156
0.4,5,31,12.8617306666667
0.4,9,31,12.9709853333333
0.4,14,31,13.0187653333333
0.4,18,31,13.386452
0.4,0,31,12.8564453333333
0.4,5,31,12.7017693333333
0.4,9,31,13.0040093333333
0.4,14,31,13.227308
0.4,18,31,13.240196
0.4,0,31,12.8398586666667
0.4,5,31,12.8932346666667
0.4,9,31,12.9258506666667
0.4,14,31,13.2156573333333
0.4,18,31,13.3776333333333
0.4,0,31,12.8116613333333
0.4,5,31,13.0218026666667
0.4,9,31,12.9861786666667
0.4,14,31,13.178996
0.4,18,31,13.511516
0.4,0,31,12.9148533333333
0.4,5,31,12.9523706666667
0.4,9,31,13.0983453333333
0.4,14,31,13.3597706666667
0.4,18,31,13.52268
0.4,0,31,13.0344813333333
0.4,5,31,13.01868
0.4,9,31,13.168364
0.4,14,31,13.248452
0.4,18,31,13.688776
0.4,0,30,12.8239426666667
0.4,5,30,12.7188813333333
0.4,9,30,12.9051466666667
0.4,14,30,13.1781893333333
0.4,18,30,13.263932
0.4,0,30,12.803028
0.4,5,30,12.853296
0.4,9,30,12.8987013333333
0.4,14,30,13.113396
0.4,18,30,13.3837706666667
0.4,0,30,12.8256386666667
0.4,5,30,12.7344506666667
0.4,9,30,13.005076
0.4,14,30,13.2694346666667
0.4,18,30,13.3351533333333
0.4,0,30,12.9172293333333
0.4,5,30,12.8894306666667
0.4,9,30,12.9478253333333
0.4,14,30,13.2380626666667
0.4,18,30,13.5142693333333
0.4,0,30,12.893124
0.4,5,30,12.977948
0.4,9,30,13.099844
0.4,14,30,13.2024533333333
0.4,18,30,13.6733293333333
0.4,0,30,12.9980266666667
0.4,5,30,12.9919346666667
0.4,9,30,13.151912
0.4,14,30,13.4279133333333
0.4,18,30,13.612864
0.4,0,29,12.769156
0.4,5,29,12.7213373333333
0.4,9,29,12.931032
0.4,14,29,13.1263053333333
0.4,18,29,13.6492226666667
0.4,0,29,12.7881346666667
0.4,5,29,12.761492
0.4,9,29,12.9955706666667
0.4,14,29,13.22918
0.4,18,29,13.6039386666667
0.4,0,29,12.889444
0.4,5,29,12.8264173333333
0.4,9,29,12.8684946666667
0.4,14,29,13.2754266666667
0.4,18,29,13.755588
0.4,0,29,12.741208
0.4,5,29,12.9964333333333
0.4,9,29,13.0275826666667
0.4,14,29,13.2165866666667
0.4,18,29,13.84708
0.4,0,29,12.819
0.4,5,29,13.0298573333333
0.4,9,29,13.1118506666667
0.4,14,29,13.277528
0.4,18,29,13.8586613333333
0.4,0,29,13.0130053333333
0.4,5,29,12.9680573333333
0.4,9,29,13.145712
0.4,14,29,13.4457306666667
0.4,18,29,13.9176
0.4,0,28,12.650744
0.4,5,28,12.8100173333333
0.4,9,28,12.8639546666667
0.4,14,28,13.0358186666667
0.4,0,28,12.4245
0.4,5,28,12.5928866666667
0.4,9,28,12.49406
0.4,14,28,12.993108
0.4,0,28,12.4923666666667
0.4,5,28,12.602952
0.4,9,28,12.5437053333333
0.4,14,28,13.0115506666667
0.4,0,28,12.4704466666667
0.4,5,28,12.6424093333333
0.4,9,28,12.783672
0.4,14,28,12.9607493333333
0.4,0,28,12.659904
0.4,5,28,12.7244586666667
0.4,9,28,12.7437053333333
0.4,14,28,13.1065506666667
0.4,0,28,12.6901453333333
0.4,5,28,12.6672853333333
0.4,9,28,12.83046
0.4,14,28,13.1706093333333
0.4,0,27,12.8218146666667
0.4,5,27,12.854152
0.4,9,27,12.832676
0.4,14,27,13.305788
0.4,0,27,12.8200026666667
0.4,5,27,12.8425426666667
0.4,9,27,13.0098213333333
0.4,14,27,13.1954026666667
0.4,0,27,12.8794826666667
0.4,5,27,12.921324
0.4,9,27,12.9673626666667
0.4,14,27,13.311476
0.4,0,27,12.918176
0.4,5,27,12.8419146666667
0.4,9,27,13.0271573333333
0.4,14,27,13.4467253333333
0.4,0,27,14.024144
0.4,5,27,13.0679133333333
0.4,9,27,13.216152
0.4,14,27,14.2458573333333
0.4,0,27,13.0768266666667
0.4,5,27,14.1184933333333
0.4,9,27,13.1998213333333
0.4,14,27,13.621824
0.4,0,26,12.6220733333333
0.4,5,26,12.8757253333333
0.4,9,26,12.9719
0.4,14,26,13.35902
0.4,0,26,12.81594
0.4,5,26,12.8486613333333
0.4,9,26,13.025108
0.4,14,26,13.339896
0.4,0,26,12.8820666666667
0.4,5,26,12.8941346666667
0.4,9,26,12.940904
0.4,14,26,13.4400306666667
0.4,0,26,12.9083613333333
0.4,5,26,12.9302693333333
0.4,9,26,12.8768266666667
0.4,14,26,13.643928
0.4,0,26,12.9718213333333
0.4,5,26,13.0302746666667
0.4,9,26,13.1189586666667
0.4,14,26,13.724052
0.4,0,26,12.964548
0.4,5,26,13.0746893333333
0.4,9,26,13.2157826666667
0.4,14,26,13.8244946666667
0.4,0,25,12.6422813333333
0.4,5,25,12.8700293333333
0.4,9,25,12.9764466666667
0.4,0,25,12.5442933333333
0.4,5,25,12.4786306666667
0.4,9,25,12.6787453333333
0.4,0,25,12.5798146666667
0.4,5,25,12.5944186666667
0.4,9,25,12.6672746666667
0.4,0,25,12.6183666666667
0.4,5,25,12.6578026666667
0.4,9,25,12.8120533333333
0.4,0,25,12.6627133333333
0.4,5,25,12.670444
0.4,9,25,12.893688
0.4,0,25,12.6938413333333
0.4,5,25,12.6912453333333
0.4,9,25,12.8860866666667
0.4,0,24,12.748304
0.4,5,24,12.8763746666667
0.4,9,24,12.90832
0.4,0,24,12.8275346666667
0.4,5,24,12.884348
0.4,9,24,12.9440373333333
0.4,0,24,12.857504
0.4,5,24,12.8828786666667
0.4,9,24,13.0479453333333
0.4,0,24,12.803396
0.4,5,24,12.9737346666667
0.4,9,24,13.107812
0.4,0,24,12.93944
0.4,5,24,13.0052573333333
0.4,9,24,13.1055266666667
0.4,0,24,12.947728
0.4,5,24,13.0676
0.4,9,24,13.1899333333333
0.4,0,23,12.65506
0.4,5,23,12.8936733333333
0.4,9,23,12.9298906666667
0.4,0,23,12.723476
0.4,5,23,12.8987666666667
0.4,9,23,12.8902506666667
0.4,0,23,12.8922373333333
0.4,5,23,12.8986253333333
0.4,9,23,12.9353786666667
0.4,0,23,12.879296
0.4,5,23,12.942732
0.4,9,23,12.9522453333333
0.4,0,23,12.9803213333333
0.4,5,23,13.0711386666667
0.4,9,23,13.1475493333333
0.4,0,23,13.0525773333333
0.4,5,23,12.9884506666667
0.4,9,23,13.2529093333333
0.4,0,22,12.713512
0.4,5,22,12.893312
0.4,9,22,13.0017626666667
0.4,0,22,12.6588066666667
0.4,5,22,12.8734466666667
0.4,9,22,14.1883133333333
0.4,0,22,12.8630066666667
0.4,5,22,12.9291546666667
0.4,9,22,13.0149373333333
0.4,0,22,12.8827346666667
0.4,5,22,12.9180626666667
0.4,9,22,13.0692333333333
0.4,0,22,12.9613533333333
0.4,5,22,13.0085
0.4,9,22,13.2071493333333
0.4,0,22,12.979272
0.4,5,22,13.0671346666667
0.4,9,22,13.2150933333333
0.4,0,21,12.6546226666667
0.4,5,21,12.9308906666667
0.4,9,21,13.1231586666667
0.4,0,21,12.7487253333333
0.4,5,21,12.9869933333333
0.4,0,21,12.6064133333333
0.4,5,21,12.608696
0.4,9,21,12.816076
0.4,0,21,12.5568506666667
0.4,5,21,12.7280866666667
0.4,9,21,13.100692
0.4,0,21,13.2366826666667
0.4,5,21,12.7869533333333
0.4,9,21,13.7210293333333
0.4,0,21,13.0525013333333
0.4,5,21,12.7937813333333
0.4,9,21,13.0367546666667
0.4,0,20,13.7927146666667
0.4,5,20,12.8707186666667
0.4,0,20,12.406012
0.4,5,20,12.678508
0.4,0,20,12.5166866666667
0.4,5,20,12.6302386666667
0.4,0,20,12.6314293333333
0.4,5,20,12.7430813333333
0.4,0,20,12.6672253333333
0.4,5,20,12.6552226666667
0.4,0,20,12.5057093333333
0.4,5,20,12.7900346666667
0.01,0,74,12.297016
0.01,5,74,12.4437386666667
0.01,9,74,12.41602
0.01,14,74,12.2991986666667
0.01,18,74,12.4608053333333
0.01,23,74,12.185332
0.01,0,74,12.170384
0.01,5,74,12.2176253333333
0.01,9,74,12.1105146666667
0.01,14,74,12.19752
0.01,18,74,12.1805866666667
0.01,23,74,12.1388906666667
0.01,0,74,12.30578
0.01,5,74,12.185128
0.01,9,74,12.1759373333333
0.01,14,74,12.2909413333333
0.01,18,74,12.1651613333333
0.01,23,74,12.194488
0.01,0,74,12.2714933333333
0.01,5,74,12.1170733333333
0.01,9,74,12.2807733333333
0.01,14,74,12.215696
0.01,18,74,12.28168
0.01,23,74,12.2603653333333
0.01,0,74,12.310344
0.01,5,74,12.26996
0.01,9,74,12.2518933333333
0.01,14,74,12.3464426666667
0.01,18,74,12.3417373333333
0.01,23,74,12.379156
0.01,0,74,12.3244866666667
0.01,5,74,12.1977746666667
0.01,9,74,12.327984
0.01,14,74,12.3579666666667
0.01,18,74,12.2225733333333
0.01,23,74,12.398852
0.01,0,73,12.3126413333333
0.01,5,73,12.4633826666667
0.01,9,73,12.472388
0.01,14,73,12.344952
0.01,18,73,12.4043093333333
0.01,23,73,12.457312
0.01,0,73,12.4078
0.01,5,73,12.3797253333333
0.01,9,73,12.4824893333333
0.01,14,73,12.494464
0.01,18,73,12.41198
0.01,23,73,12.4912493333333
0.01,0,73,12.401772
0.01,5,73,12.4819786666667
0.01,9,73,12.4273026666667
0.01,14,73,12.4263933333333
0.01,18,73,12.5170786666667
0.01,23,73,12.396044
0.01,0,73,12.5315946666667
0.01,5,73,12.5992986666667
0.01,9,73,12.4879653333333
0.01,14,73,12.5168426666667
0.01,18,73,12.3088066666667
0.01,23,73,12.1828706666667
0.01,0,73,12.332396
0.01,5,73,12.2620306666667
0.01,9,73,12.3769146666667
0.01,14,73,12.2932333333333
0.01,18,73,12.3181733333333
0.01,23,73,12.3548733333333
0.01,0,73,12.2964453333333
0.01,5,73,12.2922946666667
0.01,9,73,12.205504
0.01,14,73,12.3887466666667
0.01,18,73,12.2989066666667
0.01,23,73,12.3404586666667
0.01,0,68,12.192
0.01,5,68,12.0443386666667
0.01,9,68,12.18486
0.01,14,68,12.1076066666667
0.01,18,68,12.085668
0.01,23,68,12.2121493333333
0.01,0,68,12.091584
0.01,5,68,12.165584
0.01,9,68,12.2551666666667
