airtime,selected_mcs,txgain,pm_power
0.0,21,57,10.40426
1.0,23,57,13.2742
0.9,23,57,12.75823
0.8,23,57,12.9905
0.7,23,57,11.75259
0.6,23,57,12.08854
0.5,23,57,12.1563
0.4,23,57,11.45837
0.3,23,57,11.77453
0.2,23,57,10.8625
0.1,23,57,10.73324
0.0,23,57,10.52888
1.0,0,56,11.70097
0.9,0,56,11.47738
0.8,0,56,11.12357
0.7,0,56,11.63797
0.6,0,56,11.37166
0.5,0,56,11.13427
0.4,0,56,10.84092
0.3,0,56,10.61075
0.2,0,56,10.93915
0.1,0,56,10.58797
0.0,0,56,10.45965
1.0,3,56,11.76182
0.9,3,56,11.51627
0.8,3,56,11.88453
0.7,3,56,11.3259
0.6,3,56,11.25968
0.5,3,56,10.93731
0.4,3,56,10.66612
0.3,3,56,11.0306
0.2,3,56,10.80678
0.1,3,56,10.43244
0.0,3,56,10.31129
1.0,6,56,11.94905
0.9,6,56,11.93686
0.8,6,56,11.85825
0.7,6,56,11.27457
0.6,6,56,11.15658
0.5,6,56,10.90024
0.4,6,56,11.18907
0.3,6,56,11.32678
0.2,6,56,10.26501
0.1,6,56,10.54152
0.0,6,56,10.433
1.0,9,56,12.00681
0.9,9,56,12.12741
0.8,9,56,11.76133
0.7,9,56,11.48155
0.6,9,56,11.15227
0.5,9,56,11.69431
0.4,9,56,11.19615
0.3,9,56,10.89589
0.2,9,56,10.69146
0.1,9,56,10.61676
0.0,9,56,10.6399
1.0,12,56,12.08624
0.9,12,56,12.39846
0.8,12,56,11.78258
0.7,12,56,11.61128
0.6,12,56,12.10697
0.5,12,56,11.48638
0.4,12,56,11.43982
0.3,12,56,10.88039
0.2,12,56,10.8809
0.1,12,56,10.82738
0.0,12,56,10.52975
1.0,15,56,12.52344
0.9,15,56,12.1338
0.8,15,56,11.86925
0.7,15,56,12.08215
0.6,15,56,12.05898
0.5,15,56,11.53583
0.4,15,56,11.28611
0.3,15,56,11.12971
0.2,15,56,10.90152
0.1,15,56,10.97305
0.0,15,56,10.287975
1.0,18,56,12.63419
0.9,18,56,12.22714
0.8,18,56,12.09334
0.7,18,56,12.54576
0.6,18,56,11.51597
0.5,18,56,11.68207
0.4,18,56,11.45296
0.3,18,56,10.98011
0.2,18,56,11.21818
0.1,18,56,10.71778
0.0,18,56,10.48365
1.0,21,56,12.68933
0.9,21,56,12.37191
0.8,21,56,12.81516
0.7,21,56,13.27486
0.6,21,56,11.67957
0.5,21,56,11.87819
0.4,21,56,10.8702
0.3,21,56,11.52283
0.2,21,56,11.38289
0.1,21,56,10.39315
0.0,21,56,10.6094
1.0,23,56,13.13568
0.9,23,56,12.97803
0.8,23,56,12.71708
0.7,23,56,12.10152
0.6,23,56,12.46288
0.5,23,56,11.27627
0.4,23,56,11.68356
0.3,23,56,11.83112
0.2,23,56,10.43618
0.1,23,56,11.08174
0.0,23,56,10.56653
1.0,0,55,11.84406
0.9,0,55,11.60838
0.8,0,55,11.53849
0.7,0,55,11.37676
0.6,0,55,11.32828
0.5,0,55,11.23525
0.4,0,55,10.94686
0.3,0,55,10.76319
0.2,0,55,10.61387
0.1,0,55,10.3492
0.0,0,55,10.46006
1.0,3,55,11.74145
0.9,3,55,11.41883
0.8,3,55,11.66453
0.7,3,55,11.21016
0.6,3,55,11.23697
0.5,3,55,11.12684
0.4,3,55,10.92581
0.3,3,55,10.97819
0.2,3,55,10.92771
0.1,3,55,10.60768
0.0,3,55,10.46127
1.0,6,55,11.85031
0.9,6,55,11.4844
0.8,6,55,12.08648
0.7,6,55,11.4784
0.6,6,55,11.19588
0.5,6,55,11.08767
0.4,6,55,10.56856
0.3,6,55,11.39593
0.2,6,55,11.01335
0.1,6,55,10.44662
0.0,6,55,10.34436
1.0,9,55,11.99748
0.9,9,55,11.97033
0.8,9,55,11.95552
0.7,9,55,11.74179
0.6,9,55,11.41475
0.5,9,55,10.90237
0.4,9,55,11.10118
0.3,9,55,11.31621
0.2,9,55,10.33635
0.1,9,55,10.54866
0.0,9,55,10.55623
1.0,12,55,12.12741
0.9,12,55,12.50507
0.8,12,55,12.21058
0.7,12,55,11.61412
0.6,12,55,11.49246
0.5,12,55,11.61161
0.4,12,55,11.58654
0.3,12,55,11.34877
0.2,12,55,11.41923
0.1,12,55,10.6878
0.0,12,55,10.28691
1.0,15,55,12.37681
0.9,15,55,12.45893
0.8,15,55,12.50529
0.7,15,55,12.10745
0.6,15,55,11.35525
0.5,15,55,11.17308
0.4,15,55,11.06919
0.3,15,55,11.54451
0.2,15,55,10.94508
0.1,15,55,10.33727
0.0,15,55,10.49955
1.0,18,55,12.58536
0.9,18,55,12.87034
0.8,18,55,12.63944
0.7,18,55,11.84204
0.6,18,55,11.65728
0.5,18,55,11.499
0.4,18,55,11.21206
0.3,18,55,11.4851
0.2,18,55,10.54492
0.1,18,55,11.23203
0.0,18,55,10.70852
1.0,21,55,12.71383
0.9,21,55,13.03949
0.8,21,55,12.11437
0.7,21,55,12.27526
0.6,21,55,11.6526
0.5,21,55,11.98137
0.4,21,55,11.86269
0.3,21,55,10.50434
0.2,21,55,11.05409
0.1,21,55,10.90538
0.0,21,55,10.5323
1.0,23,55,12.97728
0.9,23,55,13.13593
0.8,23,55,12.68045
0.7,23,55,12.57108
0.6,23,55,12.54403
0.5,23,55,11.79206
0.4,23,55,11.15864
0.3,23,55,11.30962
0.2,23,55,11.26993
0.1,23,55,10.53927
0.0,23,55,10.31166
1.0,0,54,11.73501
0.9,0,54,11.41815
0.8,0,54,11.74666
0.7,0,54,11.11325
0.6,0,54,11.15673
0.5,0,54,11.16592
0.4,0,54,10.8412
0.3,0,54,10.98936
0.2,0,54,10.46891
0.1,0,54,10.57065
0.0,0,54,10.58427
1.0,3,54,11.78453
0.9,3,54,11.41707
0.8,3,54,11.81539
0.7,3,54,11.32461
0.6,3,54,11.24132
0.5,3,54,11.34756
0.4,3,54,10.84313
0.3,3,54,11.08048
0.2,3,54,10.89449
0.1,3,54,10.5755
0.0,3,54,10.44772
1.0,6,54,11.91433
0.9,6,54,11.65707
0.8,6,54,11.74941
0.7,6,54,11.32282
0.6,6,54,11.20334
0.5,6,54,11.184
0.4,6,54,10.92541
0.3,6,54,11.21997
0.2,6,54,10.643339
0.1,6,54,10.58716
0.0,6,54,10.62
1.0,9,54,11.93404
0.9,9,54,12.01733
0.8,9,54,11.49037
0.7,9,54,11.42777
0.6,9,54,11.47554
0.5,9,54,10.91936
0.4,9,54,11.2585
0.3,9,54,10.86604
0.2,9,54,10.58123
0.1,9,54,10.85807
0.0,9,54,10.57831
1.0,12,54,12.24619
0.9,12,54,12.20917
0.8,12,54,12.07463
0.7,12,54,11.66345
0.6,12,54,11.67073
0.5,12,54,11.25779
0.4,12,54,11.3219
0.3,12,54,10.49538
0.2,12,54,11.02135
0.1,12,54,11.10872
0.0,12,54,10.27801
1.0,15,54,12.47428
0.9,15,54,12.29227
0.8,15,54,12.16262
0.7,15,54,12.15135
0.6,15,54,12.00608
0.5,15,54,11.47426
0.4,15,54,10.84163
0.3,15,54,11.23149
0.2,15,54,11.00173
0.1,15,54,10.41949
0.0,15,54,10.39919
1.0,18,54,12.51988
0.9,18,54,12.31393
0.8,18,54,11.94548
0.7,18,54,13.98207
0.6,18,54,11.48386
0.5,18,54,11.71658
0.4,18,54,11.74874
0.3,18,54,11.06438
0.2,18,54,11.08281
0.1,18,54,10.36436
0.0,18,54,10.48383
1.0,21,54,12.81056
0.9,21,54,12.26291
0.8,21,54,13.4196
0.7,21,54,12.27393
0.6,21,54,11.69616
0.5,21,54,12.14233
0.4,21,54,11.35016
0.3,21,54,11.53644
0.2,21,54,11.00791
0.1,21,54,10.67003
0.0,21,54,10.61934
1.0,23,54,13.18493
0.9,23,54,12.76107
0.8,23,54,12.68541
0.7,23,54,11.93375
0.6,23,54,12.28285
0.5,23,54,11.61387
0.4,23,54,11.4413
0.3,23,54,11.83052
0.2,23,54,10.63692
0.1,23,54,10.99541
0.0,23,54,10.71259
1.0,0,53,11.76635
0.9,0,53,11.38468
0.8,0,53,10.97658
0.7,0,53,11.75141
0.6,0,53,10.95602
0.5,0,53,11.16126
0.4,0,53,11.15494
0.3,0,53,10.35147
0.2,0,53,11.05123
0.1,0,53,10.56732
0.0,0,53,10.40944
1.0,3,53,11.71122
0.9,3,53,11.47317
0.8,3,53,11.86044
0.7,3,53,11.27788
0.6,3,53,11.22191
0.5,3,53,11.12921
0.4,3,53,10.61046
0.3,3,53,11.26709
0.2,3,53,11.14687
0.1,3,53,10.63543
0.0,3,53,10.4373
1.0,6,53,11.89877
0.9,6,53,11.97774
0.8,6,53,11.94784
0.7,6,53,11.45507
0.6,6,53,11.13332
0.5,6,53,10.9219
0.4,6,53,11.14971
0.3,6,53,11.28005
0.2,6,53,10.47176
0.1,6,53,10.53624
0.0,6,53,10.51276
1.0,9,53,11.98838
0.9,9,53,12.21283
0.8,9,53,11.78377
0.7,9,53,11.46951
0.6,9,53,11.11058
0.5,9,53,11.38122
0.4,9,53,11.34345
0.3,9,53,10.89414
0.2,9,53,10.54163
0.1,9,53,10.40539
0.0,9,53,10.59007
1.0,12,53,12.21716
0.9,12,53,12.41657
0.8,12,53,13.07081
0.7,12,53,11.64445
0.6,12,53,11.83498
0.5,12,53,11.66853
0.4,12,53,11.50583
0.3,12,53,10.73094
0.2,12,53,10.71668
0.1,12,53,10.69952
0.0,12,53,10.37787
1.0,15,53,12.45079
0.9,15,53,12.24166
0.8,15,53,11.88011
0.7,15,53,11.88776
0.6,15,53,12.03659
0.5,15,53,11.48776
0.4,15,53,11.32393
0.3,15,53,11.04682
0.2,15,53,10.83008
0.1,15,53,10.8046
0.0,15,53,10.31114
1.0,18,53,12.72475
0.9,18,53,12.1302
0.8,18,53,12.11149
0.7,18,53,12.5528
0.6,18,53,11.45455
0.5,18,53,11.67804
0.4,18,53,11.40469
0.3,18,53,11.00126
0.2,18,53,12.51281
0.1,18,53,11.50648
0.0,18,53,10.49583
1.0,21,53,12.7596
0.9,21,53,12.42072
0.8,21,53,12.76642
0.7,21,53,11.76884
0.6,21,53,11.81661
0.5,21,53,11.95609
0.4,21,53,11.14861
0.3,21,53,11.48602
0.2,21,53,11.19271
0.1,21,53,10.45761
0.0,21,53,10.51344
1.0,23,53,13.22897
0.9,23,53,12.96703
0.8,23,53,12.76716
0.7,23,53,11.94536
0.6,23,53,12.46714
0.5,23,53,11.38048
0.4,23,53,11.72998
0.3,23,53,11.85707
0.2,23,53,10.35504
0.1,23,53,11.13193
0.0,23,53,10.641095
1.0,0,52,11.86823
0.9,0,52,11.51889
0.8,0,52,11.59837
0.7,0,52,11.52874
0.6,0,52,11.06204
0.5,0,52,11.01731
0.4,0,52,10.70475
0.3,0,52,10.89402
0.2,0,52,11.04292
0.1,0,52,10.61257
0.0,0,52,10.30532
1.0,3,52,11.87374
0.9,3,52,11.38979
0.8,3,52,11.7519
0.7,3,52,11.37299
0.6,3,52,11.10207
0.5,3,52,11.35628
0.4,3,52,10.8532
0.3,3,52,11.05361
0.2,3,52,10.58116
0.1,3,52,10.626566
0.0,3,52,10.80908
1.0,6,52,11.7333
0.9,6,52,11.9012
0.8,6,52,11.51682
0.7,6,52,11.4365
0.6,6,52,11.36259
0.5,6,52,10.97254
0.4,6,52,11.14281
0.3,6,52,10.702785
0.2,6,52,10.66144
0.1,6,52,10.90215
0.0,6,52,10.42126
1.0,9,52,11.99509
0.9,9,52,11.93502
0.8,9,52,11.82761
0.7,9,52,11.66256
0.6,9,52,11.52384
0.5,9,52,11.13709
0.4,9,52,11.09926
0.3,9,52,10.62156
0.2,9,52,10.82304
0.1,9,52,10.8969
0.0,9,52,10.37971
1.0,12,52,13.56269
0.9,12,52,12.2071
0.8,12,52,11.98283
0.7,12,52,12.17893
0.6,12,52,11.65772
0.5,12,52,11.40885
0.4,12,52,11.13138
0.3,12,52,11.02795
0.2,12,52,11.21428
0.1,12,52,10.30899
0.0,12,52,10.47654
1.0,15,52,12.28847
0.9,15,52,12.16826
0.8,15,52,12.11079
0.7,15,52,12.36564
0.6,15,52,11.59285
0.5,15,52,11.42931
0.4,15,52,11.67415
0.3,15,52,11.07708
0.2,15,52,10.99762
0.1,15,52,10.42488
0.0,15,52,10.29321
1.0,18,52,12.79169
0.9,18,52,12.08105
0.8,18,52,12.67034
0.7,18,52,11.44585
0.6,18,52,11.66544
0.5,18,52,12.12033
0.4,18,52,11.27758
0.3,18,52,11.59085
0.2,18,52,10.80332
0.1,18,52,10.48964
0.0,18,52,10.49409
1.0,21,52,12.89363
0.9,21,52,12.72969
0.8,21,52,12.25216
0.7,21,52,11.68061
0.6,21,52,12.09876
0.5,21,52,11.52572
0.4,21,52,11.49091
0.3,21,52,11.57182
0.2,21,52,10.6891
0.1,21,52,10.8346
0.0,21,52,10.67325
1.0,23,52,13.00539
0.9,23,52,13.08494
0.8,23,52,12.49966
0.7,23,52,12.24529
0.6,23,52,12.2866
0.5,23,52,11.68013
0.4,23,52,11.94379
0.3,23,52,11.03861
0.2,23,52,10.93514
0.1,23,52,11.36085
0.0,23,52,10.42765
1.0,0,51,11.90784
0.9,0,51,11.56341
0.8,0,51,11.51767
0.7,0,51,10.96012
0.6,0,51,11.31949
0.5,0,51,11.40711
0.4,0,51,13.30151
0.3,0,51,11.30077
0.2,0,51,10.80157
0.1,0,51,10.42768
0.0,0,51,10.48877
1.0,3,51,11.77907
0.9,3,51,11.48883
0.8,3,51,11.83596
0.7,3,51,11.27374
0.6,3,51,11.14836
0.5,3,51,11.19137
0.4,3,51,10.88989
0.3,3,51,11.04267
0.2,3,51,10.76015
0.1,3,51,10.47763
0.0,3,51,10.30509
1.0,6,51,12.05841
0.9,6,51,11.63351
0.8,6,51,11.72977
0.7,6,51,11.18279
0.6,6,51,11.14764
0.5,6,51,11.41821
0.4,6,51,10.80081
0.3,6,51,11.37971
0.2,6,51,10.61286
0.1,6,51,10.47178
0.0,6,51,10.64958
1.0,9,51,11.99295
0.9,9,51,12.06905
0.8,9,51,11.55594
0.7,9,51,11.45177
0.6,9,51,11.57292
0.5,9,51,10.76017
0.4,9,51,11.36309
0.3,9,51,11.24848
0.2,9,51,10.55851
0.1,9,51,10.84397
0.0,9,51,10.60909
1.0,12,51,12.29497
0.9,12,51,12.24706
0.8,12,51,11.91698
0.7,12,51,11.69656
0.6,12,51,11.67943
0.5,12,51,11.39743
0.4,12,51,11.34694
0.3,12,51,10.57546
0.2,12,51,10.93344
0.1,12,51,11.18421
0.0,12,51,10.37346
1.0,15,51,12.50926
0.9,15,51,12.32765
0.8,15,51,12.12274
0.7,15,51,12.16375
0.6,15,51,11.81751
0.5,15,51,11.54605
0.4,15,51,10.91759
0.3,15,51,11.0382
0.2,15,51,11.04772
0.1,15,51,10.69016
0.0,15,51,10.40253
1.0,18,51,12.47593
0.9,18,51,12.54417
0.8,18,51,12.16267
0.7,18,51,12.5602
0.6,18,51,11.60219
0.5,18,51,11.56268
0.4,18,51,11.49516
0.3,18,51,10.99702
0.2,18,51,11.03294
0.1,18,51,10.30624
0.0,18,51,10.4245
1.0,21,51,12.72044
0.9,21,51,12.43925
0.8,21,51,12.66174
0.7,21,51,12.02131
0.6,21,51,11.80121
0.5,21,51,11.94342
0.4,21,51,11.55102
0.3,21,51,11.42309
0.2,21,51,10.77987
0.1,21,51,10.55385
0.0,21,51,10.38456
1.0,23,51,13.12114
0.9,23,51,12.7187
0.8,23,51,12.80839
0.7,23,51,11.85305
0.6,23,51,12.14155
0.5,23,51,12.12549
0.4,23,51,11.56761
0.3,23,51,11.61254
0.2,23,51,10.61166
0.1,23,51,10.82402
0.0,23,51,10.72909
1.0,0,50,11.74691
0.9,0,50,11.6517
0.8,0,50,11.18374
0.7,0,50,11.69514
0.6,0,50,11.1217
0.5,0,50,11.14243
0.4,0,50,10.94911
0.3,0,50,10.41312
0.2,0,50,10.82914
0.1,0,50,10.46201
0.0,0,50,10.29
1.0,3,50,11.71332
0.9,3,50,11.60105
0.8,3,50,11.84177
0.7,3,50,11.15709
0.6,3,50,11.17024
0.5,3,50,11.33099
0.4,3,50,10.99525
0.3,3,50,11.05177
0.2,3,50,10.28361
0.1,3,50,10.49628
0.0,3,50,10.62935
1.0,6,50,11.96631
0.9,6,50,11.86041
0.8,6,50,11.06261
0.7,6,50,11.22685
0.6,6,50,11.82805
0.5,6,50,11.3934
0.4,6,50,11.06121
0.3,6,50,10.89874
0.2,6,50,10.56295
0.1,6,50,10.90737
0.0,6,50,10.7764
1.0,9,50,11.85828
0.9,9,50,11.82162
0.8,9,50,11.16188
0.7,9,50,11.81459
0.6,9,50,11.46055
0.5,9,50,11.2248
0.4,9,50,11.4133
0.3,9,50,10.56872
0.2,9,50,11.1218
0.1,9,50,10.88531
0.0,9,50,10.65683
1.0,12,50,12.25096
0.9,12,50,11.88422
0.8,12,50,11.8335
0.7,12,50,12.2372
0.6,12,50,11.66902
0.5,12,50,11.38672
0.4,12,50,12.21597
0.3,12,50,10.80164
0.2,12,50,11.49643
0.1,12,50,11.04044
0.0,12,50,10.38607
1.0,15,50,12.49059
0.9,15,50,11.92692
0.8,15,50,12.68677
0.7,15,50,12.09078
0.6,15,50,11.42184
0.5,15,50,11.48429
0.4,15,50,10.54288
0.3,15,50,11.76269
0.2,15,50,11.45337
0.1,15,50,10.3957
0.0,15,50,10.51042
1.0,18,50,12.45596
0.9,18,50,12.93789
0.8,18,50,12.681
0.7,18,50,12.04886
0.6,18,50,11.56159
0.5,18,50,11.10409
0.4,18,50,11.81262
0.3,18,50,11.60325
0.2,18,50,10.48791
0.1,18,50,10.45848
0.0,18,50,10.49152
1.0,21,50,12.94115
0.9,21,50,12.86872
0.8,21,50,12.85237
0.7,21,50,11.64179
0.6,21,50,11.74068
0.5,21,50,12.30287
0.4,21,50,11.73598
0.3,21,50,11.08232
0.2,21,50,10.36629
0.1,21,50,10.62207
0.0,21,50,10.50983
1.0,23,50,13.24613
0.9,23,50,13.07117
0.8,23,50,11.81889
0.7,23,50,12.03578
0.6,23,50,13.03077
0.5,23,50,11.93176
0.4,23,50,11.85907
0.3,23,50,11.30673
0.2,23,50,10.68321
0.1,23,50,11.08106
0.0,23,50,10.70778
1.0,0,49,11.67878
0.9,0,49,11.81005
0.8,0,49,11.23865
0.7,0,49,11.33086
0.6,0,49,11.60659
0.5,0,49,11.07196
0.4,0,49,10.95562
0.3,0,49,10.58507
0.2,0,49,10.60806
0.1,0,49,10.56388
0.0,0,49,10.40881
1.0,3,49,11.7391
0.9,3,49,11.68575
0.8,3,49,11.44683
0.7,3,49,11.79907
0.6,3,49,11.14571
0.5,3,49,11.11388
0.4,3,49,11.06254
0.3,3,49,11.01478
0.2,3,49,10.70967
0.1,3,49,10.71635
0.0,3,49,10.43489
1.0,6,49,11.7569
0.9,6,49,11.76449
0.8,6,49,11.85331
0.7,6,49,11.49624
0.6,6,49,11.17746
0.5,6,49,11.29916
0.4,6,49,10.83039
0.3,6,49,11.21284
0.2,6,49,11.34388
0.1,6,49,10.45272
0.0,6,49,10.6521
1.0,9,49,11.9409
0.9,9,49,11.88652
0.8,9,49,12.071
0.7,9,49,11.35513
0.6,9,49,11.51702
0.5,9,49,10.83868
0.4,9,49,11.17085
0.3,9,49,11.2723
0.2,9,49,10.50617
0.1,9,49,10.61913
0.0,9,49,10.44625
1.0,12,49,12.43878
0.9,12,49,12.24044
0.8,12,49,12.17319
0.7,12,49,11.62963
0.6,12,49,11.50116
0.5,12,49,11.6712
0.4,12,49,11.39096
0.3,12,49,11.08283
0.2,12,49,10.57153
0.1,12,49,10.74187
0.0,12,49,10.57881
1.0,15,49,12.44632
0.9,15,49,12.55898
0.8,15,49,12.06407
0.7,15,49,11.8957
0.6,15,49,12.92484
0.5,15,49,11.56727
0.4,15,49,11.49739
0.3,15,49,10.74857
0.2,15,49,10.76628
0.1,15,49,10.75077
0.0,15,49,10.45932
1.0,18,49,12.7028
0.9,18,49,12.33143
0.8,18,49,11.98557
0.7,18,49,12.25801
0.6,18,49,12.16928
0.5,18,49,11.54333
0.4,18,49,11.26307
0.3,18,49,11.18157
0.2,18,49,10.86035
0.1,18,49,10.7547
0.0,18,49,10.35539
1.0,21,49,12.73435
0.9,21,49,12.41174
0.8,21,49,12.22865
0.7,21,49,12.719
0.6,21,49,11.53954
0.5,21,49,11.85283
0.4,21,49,11.60005
0.3,21,49,11.05548
0.2,21,49,11.29601
0.1,21,49,10.55286
0.0,21,49,10.51452
1.0,23,49,13.11943
0.9,23,49,12.75044
0.8,23,49,13.10011
0.7,23,49,11.9587
0.6,23,49,11.93265
0.5,23,49,12.23117
0.4,23,49,11.2574
0.3,23,49,11.75546
0.2,23,49,11.19678
0.1,23,49,10.54923
0.0,23,49,10.56615
1.0,0,48,11.85107
0.9,0,48,11.71323
0.8,0,48,11.6869
0.7,0,48,11.10499
0.6,0,48,11.22319
0.5,0,48,10.96802
0.4,0,48,11.01747
0.3,0,48,11.02486
0.2,0,48,10.60899
0.1,0,48,10.59654
0.0,0,48,10.43964
1.0,3,48,11.71686
0.9,3,48,11.36159
0.8,3,48,12.07546
0.7,3,48,11.44733
0.6,3,48,11.21908
0.5,3,48,11.15864
0.4,3,48,10.68861
0.3,3,48,11.27313
0.2,3,48,11.08969
0.1,3,48,10.43388
0.0,3,48,10.48846
1.0,6,48,11.85746
0.9,6,48,11.65543
0.8,6,48,11.6834
0.7,6,48,11.48922
0.6,6,48,11.16803
0.5,6,48,11.37971
0.4,6,48,10.91223
0.3,6,48,10.96412
0.2,6,48,10.83821
0.1,6,48,10.31433
0.0,6,48,10.59047
1.0,9,48,12.07981
0.9,9,48,11.87977
0.8,9,48,11.90126
0.7,9,48,11.16542
0.6,9,48,11.48184
0.5,9,48,11.24303
0.4,9,48,11.0606
0.3,9,48,11.30374
0.2,9,48,10.73358
0.1,9,48,10.64927
0.0,9,48,10.44
1.0,12,48,12.50871
0.9,12,48,12.18487
0.8,12,48,11.80203
0.7,12,48,11.52857
0.6,12,48,11.89944
0.5,12,48,11.18517
0.4,12,48,11.28103
0.3,12,48,11.31304
0.2,12,48,10.50538
0.1,12,48,10.95856
0.0,12,48,10.58792
1.0,15,48,12.29931
0.9,15,48,12.52035
0.8,15,48,11.82045
0.7,15,48,12.23452
0.6,15,48,11.52606
0.5,15,48,11.39534
0.4,15,48,11.5492
0.3,15,48,10.37404
0.2,15,48,11.22947
0.1,15,48,11.09737
0.0,15,48,10.37762
1.0,18,48,12.54586
0.9,18,48,12.44698
0.8,18,48,12.38067
0.7,18,48,12.14806
0.6,18,48,12.14083
0.5,18,48,11.47981
0.4,18,48,10.89149
0.3,18,48,11.27799
0.2,18,48,11.1159
0.1,18,48,10.51439
0.0,18,48,10.29498
1.0,21,48,12.78587
0.9,21,48,12.50066
0.8,21,48,12.40906
0.7,21,48,12.73807
0.6,21,48,11.50124
0.5,21,48,11.57492
0.4,21,48,11.70764
0.3,21,48,11.34995
0.2,21,48,10.90273
0.1,21,48,10.4193
0.0,21,48,10.5303
1.0,23,48,13.05685
0.9,23,48,12.71165
0.8,23,48,13.07432
0.7,23,48,11.83075
0.6,23,48,11.95246
0.5,23,48,12.35107
0.4,23,48,11.44436
0.3,23,48,11.43166
0.2,23,48,10.98986
0.1,23,48,10.47223
0.0,23,48,10.63803
1.0,0,47,11.67234
0.9,0,47,11.52934
0.8,0,47,11.40226
0.7,0,47,11.28735
0.6,0,47,11.57663
0.5,0,47,11.01404
0.4,0,47,10.82843
0.3,0,47,10.80879
0.2,0,47,10.68783
0.1,0,47,10.73978
0.0,0,47,10.36489
1.0,3,47,11.81136
0.9,3,47,11.60963
0.8,3,47,11.76599
0.7,3,47,11.51364
0.6,3,47,10.98625
0.5,3,47,11.26631
0.4,3,47,10.52256
0.3,3,47,11.24339
0.2,3,47,11.06225
0.1,3,47,10.60389
0.0,3,47,10.543
1.0,6,47,11.99232
0.9,6,47,11.86363
0.8,6,47,11.86625
0.7,6,47,11.17735
0.6,6,47,11.22821
0.5,6,47,11.54081
0.4,6,47,11.16815
0.3,6,47,10.89439
0.2,6,47,10.41351
0.1,6,47,10.54146
0.0,6,47,10.44343
1.0,9,47,11.99057
0.9,9,47,12.08798
0.8,9,47,11.4372
0.7,9,47,11.3877
0.6,9,47,11.53568
0.5,9,47,11.29989
0.4,9,47,11.11532
0.3,9,47,10.71653
0.2,9,47,10.79597
0.1,9,47,10.59873
0.0,9,47,10.60527
1.0,12,47,12.11933
0.9,12,47,12.12861
0.8,12,47,11.54071
0.7,12,47,11.97564
0.6,12,47,11.82835
0.5,12,47,11.28887
0.4,12,47,11.45121
0.3,12,47,10.8219
0.2,12,47,11.00234
0.1,12,47,10.77237
0.0,12,47,10.47377
1.0,15,47,12.42105
0.9,15,47,11.91159
0.8,15,47,12.07124
0.7,15,47,12.02112
0.6,15,47,11.566
0.5,15,47,11.6726
0.4,15,47,11.33102
0.3,15,47,11.10139
0.2,15,47,11.0622
0.1,15,47,10.73738
0.0,15,47,10.37581
1.0,18,47,12.68574
0.9,18,47,12.29254
0.8,18,47,12.49698
0.7,18,47,12.87505
0.6,18,47,11.80473
0.5,18,47,11.93777
0.4,18,47,10.85698
0.3,18,47,11.59448
0.2,18,47,11.14969
0.1,18,47,10.4595
0.0,18,47,10.76088
1.0,21,47,12.66423
0.9,21,47,12.79658
0.8,21,47,12.43729
0.7,21,47,12.09209
0.6,21,47,11.98434
0.5,21,47,11.16935
0.4,21,47,11.6933
0.3,21,47,11.35004
0.2,21,47,10.69433
0.1,21,47,10.95997
0.0,21,47,10.64611
1.0,23,47,13.09082
0.9,23,47,13.01835
0.8,23,47,12.72994
0.7,23,47,12.12671
0.6,23,47,12.04916
0.5,23,47,11.93946
0.4,23,47,11.76761
0.3,23,47,10.74111
0.2,23,47,11.05763
0.1,23,47,11.21652
0.0,23,47,10.33975
1.0,0,46,11.74011
0.9,0,46,11.36508
0.8,0,46,11.43553
0.7,0,46,11.53962
0.6,0,46,11.19728
0.5,0,46,11.06051
0.4,0,46,10.87542
0.3,0,46,10.81274
0.2,0,46,10.56047
0.1,0,46,10.48441
0.0,0,46,10.60648
1.0,3,46,11.69769
0.9,3,46,11.64146
0.8,3,46,11.92865
0.7,3,46,11.41273
0.6,3,46,11.23444
0.5,3,46,10.79184
0.4,3,46,10.82687
0.3,3,46,11.16458
0.2,3,46,10.86778
0.1,3,46,10.52089
0.0,3,46,10.74716
1.0,6,46,11.92945
0.9,6,46,12.047
0.8,6,46,11.69502
0.7,6,46,11.41122
0.6,6,46,11.29297
0.5,6,46,11.3306
0.4,6,46,11.26785
0.3,6,46,10.56373
0.2,6,46,10.57942
0.1,6,46,10.66701
0.0,6,46,10.43192
1.0,9,46,12.20791
0.9,9,46,11.90368
0.8,9,46,11.54781
0.7,9,46,11.35318
0.6,9,46,11.71145
0.5,9,46,11.46545
0.4,9,46,10.99486
0.3,9,46,10.90434
0.2,9,46,10.69056
0.1,9,46,10.80971
0.0,9,46,10.56467
1.0,12,46,12.35545
0.9,12,46,12.36936
0.8,12,46,11.65543
0.7,12,46,12.10249
0.6,12,46,11.88912
0.5,12,46,11.53048
0.4,12,46,11.29639
0.3,12,46,10.96552
0.2,12,46,10.97758
0.1,12,46,10.62918
0.0,12,46,10.49576
1.0,15,46,12.40589
0.9,15,46,12.19907
0.8,15,46,11.87421
0.7,15,46,12.29097
0.6,15,46,11.65822
0.5,15,46,11.60575
0.4,15,46,11.67509
0.3,15,46,10.93829
0.2,15,46,11.12847
0.1,15,46,10.64147
0.0,15,46,10.36407
1.0,18,46,12.87638
0.9,18,46,12.19761
0.8,18,46,12.70776
0.7,18,46,11.66361
0.6,18,46,11.57579
0.5,18,46,12.09118
0.4,18,46,10.84387
0.3,18,46,11.79437
