BW,traffic_load,airtime,selected_mcs,txgain,pm_power
50,24,0.8,15,29,11.93393
50,24,0.7,15,29,12.30175
50,24,0.6,15,29,12.09606
50,24,0.5,15,29,11.56718
50,24,0.4,15,29,10.94724
50,24,0.3,15,29,11.07709
50,24,0.2,15,29,11.33774
50,24,0.1,15,29,10.3965
50,24,0.0,15,29,10.5919
50,24,1.0,18,29,13.08679
50,24,0.9,18,29,12.79549
50,24,0.8,18,29,12.85678
50,24,0.7,18,29,12.9052
50,24,0.6,18,29,12.03613
50,24,0.5,18,29,11.7115
50,24,0.4,18,29,12.0455
50,24,0.3,18,29,11.51082
50,24,0.2,18,29,10.90728
50,24,0.1,18,29,10.50611
50,24,0.0,18,29,10.3432
50,24,1.0,21,29,13.40085
50,24,0.9,21,29,13.34363
50,24,0.8,21,29,13.20153
50,24,0.7,21,29,12.84686
50,24,0.6,21,29,12.18714
50,24,0.5,21,29,11.97865
50,24,0.4,21,29,12.03983
50,24,0.3,21,29,11.79007
50,24,0.2,21,29,11.19907
50,24,0.1,21,29,11.02077
50,24,0.0,21,29,10.61343
50,24,0.9,23,29,11.93017
50,24,0.8,23,29,10.88064
50,24,0.7,23,29,11.34735
50,24,0.6,23,29,10.52757
50,24,0.4,23,29,12.1336
50,24,0.3,23,29,11.71885
50,24,0.1,23,29,10.61806
50,24,0.0,23,29,10.51617
50,24,1.0,0,28,11.49111
50,24,0.9,0,28,11.51415
50,24,0.8,0,28,11.43711
50,24,0.7,0,28,11.09886
50,24,0.6,0,28,10.93908
50,24,0.5,0,28,11.42916
50,24,0.4,0,28,10.88179
50,24,0.3,0,28,10.98805
50,24,0.2,0,28,10.48428
50,24,0.1,0,28,10.58678
50,24,0.0,0,28,10.41968
50,24,1.0,3,28,11.73962
50,24,0.9,3,28,11.88126
50,24,0.8,3,28,11.57153
50,24,0.7,3,28,11.41319
50,24,0.6,3,28,11.05213
50,24,0.5,3,28,10.92856
50,24,0.4,3,28,11.03718
50,24,0.3,3,28,11.12529
50,24,0.2,3,28,10.89286
50,24,0.1,3,28,10.58926
50,24,0.0,3,28,10.52083
50,24,1.0,6,28,11.75765
50,24,0.9,6,28,11.77286
50,24,0.8,6,28,11.63167
50,24,0.7,6,28,11.78089
50,24,0.6,6,28,11.10428
50,24,0.5,6,28,11.22135
50,24,0.4,6,28,11.2772
50,24,0.3,6,28,10.90386
50,24,0.2,6,28,10.99894
50,24,0.1,6,28,10.39779
50,24,0.0,6,28,10.46617
50,24,1.0,9,28,12.02511
50,24,0.9,9,28,11.72192
50,24,0.8,9,28,12.12736
50,24,0.7,9,28,11.11485
50,24,0.6,9,28,11.29893
50,24,0.5,9,28,11.66929
50,24,0.4,9,28,11.06625
50,24,0.3,9,28,11.19543
50,24,0.2,9,28,10.64564
50,24,0.1,9,28,10.54282
50,24,0.0,9,28,10.60974
50,24,1.0,12,28,12.66639
50,24,0.9,12,28,12.38481
50,24,0.8,12,28,11.94014
50,24,0.7,12,28,11.44627
50,24,0.6,12,28,12.17551
50,24,0.5,12,28,11.44168
50,24,0.4,12,28,11.39016
50,24,0.3,12,28,11.43612
50,24,0.2,12,28,10.39048
50,24,0.1,12,28,11.14247
50,24,0.0,12,28,10.57385
50,24,1.0,15,28,12.84609
50,24,0.9,15,28,12.61237
50,24,0.8,15,28,13.65418
50,24,0.7,15,28,11.71667
50,24,0.6,15,28,13.6086
50,24,0.5,15,28,12.65876
50,24,0.4,15,28,11.70128
50,24,0.3,15,28,11.50387
50,24,0.2,15,28,10.85097
50,24,0.1,15,28,10.85889
50,24,0.0,15,28,10.58915
50,24,1.0,18,28,13.93545
50,24,0.9,18,28,13.834
50,24,0.8,18,28,12.96008
50,24,0.7,18,28,12.54364
50,24,0.6,18,28,12.54379
50,24,0.5,18,28,12.55991
50,24,0.4,18,28,11.64603
50,24,0.3,18,28,11.15327
50,24,0.2,18,28,10.54222
50,24,0.1,18,28,10.56865
50,24,0.0,18,28,10.54727
50,24,1.0,21,28,11.46618
50,24,0.9,21,28,12.05232
50,24,0.8,21,28,12.13562
50,24,0.7,21,28,12.01599
50,24,0.5,21,28,11.88572
50,24,0.4,21,28,10.46947
50,24,0.3,21,28,11.72005
50,24,0.2,21,28,10.94742
50,24,0.1,21,28,11.07696
50,24,0.0,21,28,10.37716
50,24,1.0,23,28,11.68259
50,24,0.8,23,28,10.6189
50,24,0.7,23,28,10.8634
50,24,0.6,23,28,11.14855
50,24,0.5,23,28,10.89403
50,24,0.3,23,28,11.81168
50,24,0.2,23,28,11.50588
50,24,0.1,23,28,10.6204
50,24,0.0,23,28,10.4219
50,24,1.0,0,27,11.74502
50,24,0.9,0,27,11.65588
50,24,0.8,0,27,11.79517
50,24,0.7,0,27,11.23425
50,24,0.6,0,27,11.1383
50,24,0.5,0,27,10.9659
50,24,0.4,0,27,11.21424
50,24,0.3,0,27,11.07645
50,24,0.2,0,27,10.78318
50,24,0.1,0,27,10.4991
50,24,0.0,0,27,10.49773
50,24,1.0,3,27,11.60373
50,24,0.9,3,27,11.53197
50,24,0.8,3,27,11.61161
50,24,0.7,3,27,11.59505
50,24,0.6,3,27,11.06627
50,24,0.5,3,27,11.25329
50,24,0.4,3,27,11.14966
50,24,0.3,3,27,10.84151
50,24,0.2,3,27,10.86447
50,24,0.1,3,27,10.54571
50,24,0.0,3,27,10.35538
50,24,1.0,6,27,12.13806
50,24,0.9,6,27,11.92736
50,24,0.8,6,27,11.49592
50,24,0.7,6,27,11.22606
50,24,0.6,6,27,11.37993
50,24,0.5,6,27,11.63174
50,24,0.4,6,27,11.10649
50,24,0.3,6,27,10.86185
50,24,0.2,6,27,10.39491
50,24,0.1,6,27,10.5289
50,24,0.0,6,27,10.62711
50,24,1.0,9,27,11.9582
50,24,0.9,9,27,12.02715
50,24,0.8,9,27,11.27069
50,24,0.7,9,27,11.44467
50,24,0.6,9,27,11.78712
50,24,0.5,9,27,11.20871
50,24,0.4,9,27,12.45418
50,24,0.3,9,27,10.96871
50,24,0.2,9,27,10.66673
50,24,0.1,9,27,10.82068
50,24,0.0,9,27,10.69372
50,24,1.0,12,27,12.23327
50,24,0.9,12,27,11.96368
50,24,0.8,12,27,11.49629
50,24,0.7,12,27,12.50808
50,24,0.6,12,27,11.73225
50,24,0.5,12,27,11.27211
50,24,0.4,12,27,11.42129
50,24,0.3,12,27,10.4803
50,24,0.2,12,27,11.43603
50,24,0.1,12,27,11.12327
50,24,0.0,12,27,10.30445
50,24,1.0,15,27,12.94885
50,24,0.9,15,27,12.21543
50,24,0.8,15,27,13.0272
50,24,0.7,15,27,12.19679
50,24,0.6,15,27,11.79323
50,24,0.5,15,27,12.10784
50,24,0.4,15,27,10.56268
50,24,0.3,15,27,11.8447
50,24,0.2,15,27,11.50387
50,24,0.1,15,27,10.60595
50,24,0.0,15,27,10.56881
50,24,1.0,18,27,12.2903
50,24,0.9,18,27,12.1774
50,24,0.8,18,27,10.90148
50,24,0.6,18,27,11.45346
50,24,0.5,18,27,11.27423
50,24,0.4,18,27,11.44164
50,24,0.3,18,27,11.75003
50,24,0.2,18,27,11.95961
50,24,0.1,18,27,10.52236
50,24,0.0,18,27,10.47553
50,24,1.0,21,27,12.14014
50,24,0.8,21,27,11.93063
50,24,0.7,21,27,10.47778
50,24,0.6,21,27,11.91919
50,24,0.5,21,27,11.35058
50,24,0.4,21,27,10.70905
50,24,0.3,21,27,11.90888
50,24,0.2,21,27,10.84901
50,24,0.1,21,27,10.49556
50,24,0.0,21,27,10.36163
50,24,0.9,23,27,11.76076
50,24,0.8,23,27,10.93664
50,24,0.7,23,27,11.06834
50,24,0.6,23,27,11.18903
50,24,0.5,23,27,10.35904
50,24,0.4,23,27,10.7175
50,24,0.3,23,27,11.9718
50,24,0.2,23,27,11.50406
50,24,0.1,23,27,10.39146
50,24,0.0,23,27,10.47255
50,24,1.0,0,26,11.82482
50,24,0.9,0,26,11.42317
50,24,0.8,0,26,11.73924
50,24,0.7,0,26,11.10325
50,24,0.6,0,26,11.13336
50,24,0.5,0,26,11.22821
50,24,0.4,0,26,10.96883
50,24,0.3,0,26,11.09568
50,24,0.2,0,26,10.81813
50,24,0.1,0,26,10.47169
50,24,0.0,0,26,10.40509
50,24,1.0,3,26,11.67852
50,24,0.9,3,26,11.583
50,24,0.8,3,26,11.63338
50,24,0.7,3,26,11.59524
50,24,0.6,3,26,11.32801
50,24,0.5,3,26,10.99784
50,24,0.4,3,26,11.1433
50,24,0.3,3,26,11.00765
50,24,0.2,3,26,10.59922
50,24,0.1,3,26,10.47953
50,24,0.0,3,26,10.77347
50,24,1.0,6,26,11.85494
50,24,0.9,6,26,11.97511
50,24,0.8,6,26,11.40034
50,24,0.7,6,26,11.2645
50,24,0.6,6,26,11.77211
50,24,0.5,6,26,11.01584
50,24,0.4,6,26,11.20771
50,24,0.3,6,26,11.00075
50,24,0.2,6,26,10.53989
50,24,0.1,6,26,10.99371
50,24,0.0,6,26,10.68869
50,24,1.0,9,26,12.00776
50,24,0.9,9,26,11.74021
50,24,0.8,9,26,11.60833
50,24,0.7,9,26,11.67265
50,24,0.6,9,26,11.62006
50,24,0.5,9,26,11.28174
50,24,0.4,9,26,11.15734
50,24,0.3,9,26,10.77315
50,24,0.2,9,26,10.6891
50,24,0.1,9,26,11.05852
50,24,0.0,9,26,10.43605
50,24,1.0,12,26,12.42238
50,24,0.9,12,26,12.30652
50,24,0.8,12,26,12.05514
50,24,0.7,12,26,12.36412
50,24,0.6,12,26,11.54302
50,24,0.5,12,26,11.4461
50,24,0.4,12,26,11.09144
50,24,0.3,12,26,10.88767
50,24,0.2,12,26,11.37057
50,24,0.1,12,26,10.80613
50,24,0.0,12,26,10.54305
50,24,1.0,15,26,13.23374
50,24,0.9,15,26,13.16609
50,24,0.8,15,26,13.17317
50,24,0.7,15,26,12.81042
50,24,0.6,15,26,12.3565
50,24,0.5,15,26,11.864
50,24,0.4,15,26,11.18472
50,24,0.3,15,26,11.57369
50,24,0.2,15,26,11.68071
50,24,0.1,15,26,10.48148
50,24,0.0,15,26,10.45313
50,24,1.0,18,26,10.6726
50,24,0.9,18,26,10.5917
50,24,0.8,18,26,11.93939
50,24,0.7,18,26,10.8849
50,24,0.6,18,26,10.48509
50,24,0.5,18,26,11.27287
50,24,0.4,18,26,11.22695
50,24,0.3,18,26,11.54345
50,24,0.2,18,26,11.18606
50,24,0.1,18,26,10.63248
50,24,0.0,18,26,10.41815
50,24,0.9,21,26,11.89374
50,24,0.8,21,26,10.33194
50,24,0.7,21,26,11.39233
50,24,0.6,21,26,10.91641
50,24,0.5,21,26,10.76732
50,24,0.4,21,26,10.74192
50,24,0.3,21,26,11.15697
50,24,0.2,21,26,10.95531
50,24,0.1,21,26,10.91173
50,24,0.0,21,26,10.344917
50,24,1.0,23,26,11.28771
50,24,0.9,23,26,11.403
50,24,0.8,23,26,11.17793
50,24,0.7,23,26,11.08813
50,24,0.6,23,26,11.9474
50,24,0.5,23,26,10.97784
50,24,0.4,23,26,11.49364
50,24,0.3,23,26,11.77109
50,24,0.2,23,26,11.43417
50,24,0.1,23,26,10.30335
50,24,1.0,0,25,11.89077
50,24,0.9,0,25,11.24439
50,24,0.8,0,25,11.74446
50,24,0.7,0,25,11.09761
50,24,0.6,0,25,11.00672
50,24,0.5,0,25,11.44569
50,24,0.4,0,25,10.81576
50,24,0.3,0,25,11.14644
50,24,0.2,0,25,10.68342
50,24,0.1,0,25,10.72358
50,24,0.0,0,25,10.42278
50,24,1.0,3,25,11.79526
50,24,0.9,3,25,11.3708
50,24,0.8,3,25,11.86444
50,24,0.7,3,25,11.26168
50,24,0.6,3,25,11.22524
50,24,0.5,3,25,11.32761
50,24,0.4,3,25,10.53822
50,24,0.3,3,25,11.26969
50,24,0.2,3,25,10.99858
50,24,0.1,3,25,10.50013
50,24,0.0,3,25,10.49733
50,24,1.0,6,25,11.8907
50,24,0.9,6,25,11.90608
50,24,0.8,6,25,11.8098
50,24,0.7,6,25,11.50818
50,24,0.6,6,25,11.28666
50,24,0.5,6,25,11.09588
50,24,0.4,6,25,11.14047
50,24,0.3,6,25,11.17454
50,24,0.2,6,25,10.66322
50,24,0.1,6,25,10.46645
50,24,0.0,6,25,10.69012
50,24,1.0,9,25,12.04054
50,24,0.9,9,25,12.21021
50,24,0.8,9,25,11.84962
50,24,0.7,9,25,11.52155
50,24,0.6,9,25,11.65232
50,24,0.5,9,25,11.23042
50,24,0.4,9,25,11.41315
50,24,0.3,9,25,10.78161
50,24,0.2,9,25,10.68337
50,24,0.1,9,25,10.89969
50,24,0.0,9,25,10.45214
50,24,1.0,12,25,12.61973
50,24,0.9,12,25,12.48194
50,24,0.8,12,25,12.14918
50,24,0.7,12,25,11.82188
50,24,0.6,12,25,12.10909
50,24,0.5,12,25,11.8302
50,24,0.4,12,25,11.20737
50,24,0.3,12,25,11.08781
50,24,0.2,12,25,10.93392
50,24,0.1,12,25,10.86784
50,24,0.0,12,25,10.57321
50,24,1.0,15,25,11.85077
50,24,0.9,15,25,11.83259
50,24,0.8,15,25,11.73258
50,24,0.7,15,25,10.99259
50,24,0.6,15,25,11.93012
50,24,0.5,15,25,10.42991
50,24,0.3,15,25,11.69737
50,24,0.2,15,25,11.17204
50,24,0.0,15,25,10.58187
50,24,1.0,18,25,10.42895
50,24,0.9,18,25,11.92655
50,24,0.8,18,25,10.70096
50,24,0.7,18,25,11.08109
50,24,0.6,18,25,11.26913
50,24,0.5,18,25,11.138
50,24,0.4,18,25,11.5044
50,24,0.3,18,25,10.71218
50,24,0.2,18,25,11.47981
50,24,0.1,18,25,10.66965
50,24,0.0,18,25,10.50415
50,24,0.9,21,25,10.36927
50,24,0.8,21,25,11.91293
50,24,0.7,21,25,12.03869
50,24,0.6,21,25,10.85725
50,24,0.5,21,25,11.42069
50,24,0.4,21,25,11.19351
50,24,0.3,21,25,11.85748
50,24,0.2,21,25,11.18013
50,24,0.1,21,25,10.62397
50,24,0.0,21,25,10.46656
50,24,1.0,23,25,11.84682
50,24,0.9,23,25,10.72464
50,24,0.8,23,25,12.46139
50,24,0.7,23,25,10.65688
50,24,0.5,23,25,10.54259
50,24,0.4,23,25,11.45495
50,24,0.3,23,25,11.9526
50,24,0.2,23,25,11.05971
50,24,0.0,23,25,10.5337
50,24,1.0,0,24,11.66904
50,24,0.9,0,24,11.61891
50,24,0.8,0,24,11.51053
50,24,0.7,0,24,11.30457
50,24,0.6,0,24,11.13202
50,24,0.5,0,24,11.09107
50,24,0.4,0,24,11.21051
50,24,0.3,0,24,10.90314
50,24,0.2,0,24,10.67568
50,24,0.1,0,24,10.73282
50,24,0.0,0,24,10.40823
50,24,1.0,3,24,11.62444
50,24,0.9,3,24,11.6823
50,24,0.8,3,24,11.60398
50,24,0.7,3,24,11.62679
50,24,0.6,3,24,11.21409
50,24,0.5,3,24,11.05867
50,24,0.4,3,24,10.67794
50,24,0.3,3,24,11.09978
50,24,0.2,3,24,10.94586
50,24,0.1,3,24,10.68752
50,24,0.0,3,24,10.43216
50,24,1.0,6,24,11.94731
50,24,0.9,6,24,11.60918
50,24,0.8,6,24,12.13938
50,24,0.7,6,24,11.4488
50,24,0.6,6,24,11.32113
50,24,0.5,6,24,11.1394
50,24,0.4,6,24,10.75786
50,24,0.3,6,24,11.34627
50,24,0.2,6,24,11.01264
50,24,0.1,6,24,10.55137
50,24,0.0,6,24,10.43728
50,24,1.0,9,24,12.12467
50,24,0.9,9,24,12.0896
50,24,0.8,9,24,12.10541
50,24,0.7,9,24,11.59291
50,24,0.6,9,24,11.36595
50,24,0.5,9,24,11.13089
50,24,0.4,9,24,11.41615
50,24,0.3,9,24,11.58552
50,24,0.2,9,24,10.49772
50,24,0.1,9,24,10.62788
50,24,0.0,9,24,10.68427
50,24,1.0,12,24,12.68556
50,24,0.9,12,24,12.8841
50,24,0.8,12,24,12.48893
50,24,0.7,12,24,11.97002
50,24,0.6,12,24,11.80254
50,24,0.5,12,24,11.87096
50,24,0.4,12,24,11.85518
50,24,0.3,12,24,10.87512
50,24,0.2,12,24,10.83655
50,24,0.1,12,24,10.78588
50,24,0.0,12,24,10.57477
50,24,0.9,15,24,10.70953
50,24,0.6,15,24,10.39215
50,24,0.5,15,24,10.59449
50,24,0.4,15,24,11.02532
50,24,0.3,15,24,11.65796
50,24,0.2,15,24,11.6688
50,24,0.1,15,24,10.92878
50,24,0.0,15,24,10.39078
50,24,1.0,18,24,11.31754
50,24,0.9,18,24,11.71964
50,24,0.8,18,24,11.48692
50,24,0.7,18,24,11.03524
50,24,0.5,18,24,11.2818
50,24,0.4,18,24,10.57041
50,24,0.3,18,24,11.78805
50,24,0.2,18,24,11.72869
50,24,0.1,18,24,10.61118
50,24,0.0,18,24,10.43526
50,24,1.0,21,24,10.47841
50,24,0.9,21,24,11.17025
50,24,0.8,21,24,12.22896
50,24,0.7,21,24,11.71282
50,24,0.5,21,24,10.46533
50,24,0.4,21,24,10.44208
50,24,0.3,21,24,12.05871
50,24,0.2,21,24,11.61982
50,24,0.0,21,24,10.49158
50,24,1.0,23,24,10.45344
50,24,0.9,23,24,10.61577
50,24,0.8,23,24,10.34906
50,24,0.6,23,24,10.69411
50,24,0.5,23,24,10.64645
50,24,0.3,23,24,10.41672
50,24,0.2,23,24,10.50094
50,24,0.0,23,24,10.42932
50,24,1.0,0,23,11.65537
50,24,0.9,0,23,11.57712
50,24,0.8,0,23,11.63497
50,24,0.7,0,23,11.20138
50,24,0.6,0,23,10.93262
50,24,0.5,0,23,11.40899
50,24,0.4,0,23,10.80288
50,24,0.3,0,23,11.14197
50,24,0.2,0,23,10.67307
50,24,0.1,0,23,10.50761
50,24,0.0,0,23,10.53856
50,24,1.0,3,23,11.79981
50,24,0.9,3,23,11.39115
50,24,0.8,3,23,11.12069
50,24,0.7,3,23,11.74334
50,24,0.6,3,23,11.17215
50,24,0.5,3,23,11.1613
50,24,0.4,3,23,10.94253
50,24,0.3,3,23,10.49595
50,24,0.2,3,23,10.93533
50,24,0.1,3,23,10.38009
50,24,0.0,3,23,10.69858
50,24,1.0,6,23,12.16376
50,24,0.9,6,23,11.86193
50,24,0.8,6,23,11.49983
50,24,0.7,6,23,11.21315
50,24,0.6,6,23,12.02306
50,24,0.5,6,23,11.26357
50,24,0.4,6,23,11.26011
50,24,0.3,6,23,11.01382
50,24,0.2,6,23,10.5003
50,24,0.1,6,23,10.93875
50,24,0.0,6,23,10.63338
50,24,1.0,9,23,12.4429
50,24,0.9,9,23,11.94389
50,24,0.8,9,23,11.58854
50,24,0.7,9,23,11.695
50,24,0.6,9,23,11.57234
50,24,0.5,9,23,11.43288
50,24,0.4,9,23,11.17797
50,24,0.3,9,23,10.81679
50,24,0.2,9,23,10.90863
50,24,0.1,9,23,11.00448
50,24,0.0,9,23,10.5677
50,24,1.0,12,23,12.44649
50,24,0.9,12,23,12.54332
50,24,0.8,12,23,12.20225
50,24,0.7,12,23,12.37243
50,24,0.6,12,23,11.81366
50,24,0.5,12,23,11.47183
50,24,0.4,12,23,11.0667
50,24,0.3,12,23,11.14344
50,24,0.2,12,23,11.16544
50,24,0.1,12,23,10.96306
50,24,0.0,12,23,10.64464
50,24,1.0,15,23,10.96808
50,24,0.9,15,23,11.25076
50,24,0.7,15,23,11.04165
50,24,0.6,15,23,12.23087
50,24,0.5,15,23,12.01869
50,24,0.4,15,23,10.25192
50,24,0.3,15,23,11.75347
50,24,0.2,15,23,11.46147
50,24,0.1,15,23,10.78743
50,24,0.0,15,23,10.46369
50,24,1.0,18,23,10.63593
50,24,0.9,18,23,10.82271
50,24,0.8,18,23,11.30692
50,24,0.7,18,23,11.94817
50,24,0.6,18,23,11.96244
50,24,0.5,18,23,12.03954
50,24,0.4,18,23,10.35454
50,24,0.3,18,23,10.62825
50,24,0.2,18,23,11.51987
50,24,0.1,18,23,10.44407
50,24,0.0,18,23,10.48056
50,24,1.0,21,23,10.70227
50,24,0.6,21,23,10.40401
50,24,0.3,21,23,10.50815
50,24,0.2,21,23,10.57997
50,24,0.0,21,23,10.64277
50,24,1.0,23,23,10.40638
50,24,0.9,23,23,10.38807
50,24,0.8,23,23,10.4123
50,24,0.7,23,23,10.46646
50,24,0.6,23,23,10.48411
50,24,0.5,23,23,10.56343
50,24,0.4,23,23,10.40571
50,24,0.3,23,23,10.52341
50,24,0.2,23,23,10.59031
50,24,0.1,23,23,10.53784
50,24,0.0,23,23,10.41548
50,24,1.0,0,22,11.95213
50,24,0.9,0,22,11.50722
50,24,0.8,0,22,11.71332
50,24,0.7,0,22,11.16369
50,24,0.6,0,22,11.07018
50,24,0.5,0,22,11.36214
50,24,0.4,0,22,10.71611
50,24,0.3,0,22,11.22651
50,24,0.2,0,22,10.79587
50,24,0.1,0,22,10.46454
50,24,0.0,0,22,10.3756
50,24,1.0,3,22,11.8749
50,24,0.9,3,22,11.50327
50,24,0.8,3,22,11.92508
50,24,0.7,3,22,11.10064
50,24,0.6,3,22,11.10365
50,24,0.5,3,22,11.40939
50,24,0.4,3,22,10.87038
50,24,0.3,3,22,11.14037
50,24,0.2,3,22,10.74792
50,24,0.1,3,22,10.61741
50,24,0.0,3,22,10.44628
50,24,1.0,6,22,12.06001
50,24,0.9,6,22,11.91606
50,24,0.8,6,22,11.81251
50,24,0.7,6,22,11.42362
50,24,0.6,6,22,11.26497
50,24,0.5,6,22,11.27711
50,24,0.4,6,22,10.95051
50,24,0.3,6,22,11.43379
50,24,0.2,6,22,10.95567
50,24,0.1,6,22,10.55708
50,24,0.0,6,22,10.75564
50,24,1.0,9,22,12.09941
50,24,0.9,9,22,12.31139
50,24,0.8,9,22,11.77024
50,24,0.7,9,22,11.42718
50,24,0.6,9,22,11.89963
50,24,0.5,9,22,11.02699
50,24,0.4,9,22,11.4603
50,24,0.3,9,22,11.19296
50,24,0.2,9,22,10.48577
50,24,0.1,9,22,11.0333
50,24,0.0,9,22,10.46273
50,24,1.0,12,22,11.72191
50,24,0.9,12,22,11.60361
50,24,0.8,12,22,11.54346
50,24,0.7,12,22,11.45041
50,24,0.6,12,22,11.48673
50,24,0.5,12,22,11.64574
50,24,0.4,12,22,11.033
50,24,0.3,12,22,11.45785
50,24,0.2,12,22,10.94135
50,24,0.1,12,22,10.59297
50,24,0.0,12,22,10.60397
50,24,1.0,15,22,11.70576
50,24,0.9,15,22,11.62359
50,24,0.8,15,22,11.6872
50,24,0.7,15,22,10.47476
50,24,0.6,15,22,10.79158
50,24,0.4,15,22,11.22876
50,24,0.2,15,22,11.32766
50,24,0.1,15,22,10.5686
50,24,0.0,15,22,10.40769
50,24,0.9,18,22,10.39704
50,24,0.7,18,22,10.58893
50,24,0.6,18,22,10.43346
50,24,0.2,18,22,10.51781
50,24,0.1,18,22,10.41574
50,24,0.0,18,22,10.41025
50,24,1.0,21,22,10.50254
50,24,0.9,21,22,10.6916
50,24,0.8,21,22,10.42923
50,24,0.7,21,22,10.30835
50,24,0.6,21,22,10.35661
50,24,0.5,21,22,10.59395
50,24,0.4,21,22,10.58059
50,24,0.3,21,22,10.51941
50,24,0.2,21,22,10.39978
50,24,0.1,21,22,10.41585
50,24,0.0,21,22,10.50145
50,24,1.0,23,22,10.52494
50,24,0.9,23,22,10.35038
50,24,0.8,23,22,10.48357
50,24,0.7,23,22,10.57279
50,24,0.6,23,22,10.58831
50,24,0.5,23,22,10.5427
50,24,0.4,23,22,10.466
50,24,0.3,23,22,10.35044
50,24,0.2,23,22,10.51194
50,24,0.1,23,22,10.5551
50,24,0.0,23,22,10.40715
50,24,1.0,0,21,11.98019
50,24,0.9,0,21,11.57032
50,24,0.8,0,21,11.84032
50,24,0.7,0,21,11.27816
50,24,0.6,0,21,10.98663
50,24,0.5,0,21,10.95985
50,24,0.4,0,21,11.09313
50,24,0.3,0,21,11.23278
50,24,0.2,0,21,10.82288
50,24,0.1,0,21,10.49319
50,24,0.0,0,21,10.42938
50,24,1.0,3,21,11.80791
50,24,0.9,3,21,11.31283
50,24,0.8,3,21,12.03791
50,24,0.7,3,21,11.25711
50,24,0.6,3,21,11.25003
50,24,0.5,3,21,11.31861
50,24,0.4,3,21,10.90865
50,24,0.3,3,21,10.91516
50,24,0.2,3,21,10.68523
50,24,0.1,3,21,10.44551
50,24,0.0,3,21,10.47172
50,24,1.0,6,21,12.22887
50,24,0.9,6,21,11.81539
50,24,0.8,6,21,11.77029
50,24,0.7,6,21,11.18907
50,24,0.6,6,21,11.32167
50,24,0.5,6,21,11.26274
50,24,0.4,6,21,11.007
50,24,0.3,6,21,11.43255
50,24,0.2,6,21,10.61438
50,24,0.1,6,21,10.70802
50,24,0.0,6,21,10.60209
50,24,1.0,9,21,12.3388
50,24,0.9,9,21,12.4261
50,24,0.8,9,21,11.73825
50,24,0.7,9,21,11.69742
50,24,0.6,9,21,11.75934
50,24,0.5,9,21,11.1493
50,24,0.4,9,21,11.55535
50,24,0.3,9,21,10.845759
50,24,0.2,9,21,10.71628
50,24,0.1,9,21,10.77961
50,24,0.0,9,21,10.58649
50,24,1.0,12,21,11.22136
50,24,0.8,12,21,10.73484
50,24,0.7,12,21,10.63148
50,24,0.6,12,21,11.46294
50,24,0.5,12,21,11.70216
50,24,0.4,12,21,11.17764
50,24,0.3,12,21,11.64395
50,24,0.2,12,21,11.15965
50,24,0.1,12,21,10.41677
50,24,0.0,12,21,10.50703
50,24,0.8,15,21,11.60982
50,24,0.7,15,21,10.59177
50,24,0.6,15,21,11.56044
50,24,0.4,15,21,11.38726
50,24,0.0,15,21,10.44835
50,24,1.0,18,21,10.37327
50,24,0.9,18,21,10.44043
50,24,0.8,18,21,10.62028
50,24,0.7,18,21,10.62244
50,24,0.6,18,21,10.45016
50,24,0.5,18,21,10.46047
50,24,0.4,18,21,10.47857
50,24,0.3,18,21,10.5759
50,24,0.2,18,21,10.52523
50,24,0.1,18,21,10.34629
50,24,0.0,18,21,10.58049
50,24,1.0,21,21,10.64774
50,24,0.9,21,21,10.40939
50,24,0.8,21,21,10.39741
50,24,0.7,21,21,10.48641
50,24,0.6,21,21,10.54299
50,24,0.5,21,21,10.58022
50,24,0.4,21,21,10.48754
50,24,0.3,21,21,10.5104
50,24,0.2,21,21,10.29158
50,24,0.1,21,21,10.56568
50,24,0.0,21,21,10.51631
50,24,1.0,23,21,10.47938
50,24,0.8,23,21,10.68266
50,24,0.7,23,21,10.60646
50,24,0.6,23,21,10.57854
50,24,0.5,23,21,10.46125
50,24,0.4,23,21,10.40895
50,24,0.3,23,21,10.37718
50,24,0.2,23,21,10.49398
50,24,0.1,23,21,10.58171
50,24,0.0,23,21,10.40591
50,24,1.0,0,20,11.85865
50,24,0.9,0,20,11.39233
50,24,0.8,0,20,11.62307
50,24,0.7,0,20,11.17001
50,24,0.6,0,20,10.91195
50,24,0.5,0,20,11.25561
50,24,0.4,0,20,10.99109
50,24,0.3,0,20,11.07569
50,24,0.2,0,20,10.51193
50,24,0.1,0,20,10.3235
50,24,0.0,0,20,10.48859
50,24,1.0,3,20,11.64388
50,24,0.9,3,20,11.50768
50,24,0.8,3,20,11.77114
50,24,0.7,3,20,11.27926
50,24,0.6,3,20,11.19026
50,24,0.5,3,20,11.27072
50,24,0.4,3,20,11.14516
50,24,0.3,3,20,10.92174
50,24,0.2,3,20,10.74354
50,24,0.1,3,20,10.47484
50,24,0.0,3,20,10.39535
50,24,1.0,6,20,12.14823
50,24,0.9,6,20,11.78109
50,24,0.8,6,20,11.94074
50,24,0.7,6,20,11.2896
50,24,0.6,6,20,11.48705
50,24,0.5,6,20,11.50482
50,24,0.4,6,20,10.9578
50,24,0.3,6,20,11.30986
50,24,0.2,6,20,10.69106
50,24,0.1,6,20,10.58616
50,24,0.0,6,20,10.63645
50,24,0.9,9,20,11.20196
50,24,0.8,9,20,11.15951
